"분류ID","분류","유형ID","유형","가능여부","유형조합수Nc","전체관측","전체회차수","전체관측비율","공정유형확률","이론기대관측","관측대이론비율","전체Wilson하한","전체Wilson상한","전체Wilson폭","최근관측","최근회차수","모형유형확률","모형특정1조합확률","공정특정1조합확률","최근Wilson하한","최근Wilson상한","최근Wilson폭","추정대상회차","해석"
"decade_occupancy","번호 구간별 개수","4,0,0,1,1","4 · 0 · 0 · 1 · 1","true","10500","1","522","0.0019157088122605363","0.0012891249419893776","0.672923219718455","1.4860536398467432","0.0003382497261719287","0.010770533582384188","0.01043228385621226","1","156","0.0038496906761228936","3.6663720724979937e-7","1.2277380399898834e-7","0.0011324653171247909","0.035412864435195084","0.03428039911807029","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","4,0,0,2,0","4 · 0 · 0 · 2 · 0","true","9450","0","522","0","0.0011602124477904398","0.6056308977466096","0","0","0.007305355552050563","0.007305355552050563","0","156","0.0005801062238952199","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","4,0,1,0,1","4 · 0 · 1 · 0 · 1","true","10500","0","522","0","0.0012891249419893776","0.672923219718455","0","0","0.007305355552050563","0.007305355552050563","0","156","0.0006445624709946888","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","4,0,1,1,0","4 · 0 · 1 · 1 · 0","true","21000","0","522","0","0.002578249883978755","1.34584643943691","0","0","0.007305355552050563","0.007305355552050563","0","156","0.0012891249419893776","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","4,0,2,0,0","4 · 0 · 2 · 0 · 0","true","9450","0","522","0","0.0011602124477904398","0.6056308977466096","0","0","0.007305355552050563","0.007305355552050563","0","156","0.0005801062238952199","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","4,1,0,0,1","4 · 1 · 0 · 0 · 1","true","10500","0","522","0","0.0012891249419893776","0.672923219718455","0","0","0.007305355552050563","0.007305355552050563","0","156","0.0006445624709946888","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","4,1,0,1,0","4 · 1 · 0 · 1 · 0","true","21000","0","522","0","0.002578249883978755","1.34584643943691","0","0","0.007305355552050563","0.007305355552050563","0","156","0.0012891249419893776","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","4,1,1,0,0","4 · 1 · 1 · 0 · 0","true","21000","1","522","0.0019157088122605363","0.002578249883978755","1.34584643943691","0.7430268199233716","0.0003382497261719287","0.010770533582384188","0.01043228385621226","0","156","0.0012891249419893776","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","4,2,0,0,0","4 · 2 · 0 · 0 · 0","true","9450","0","522","0","0.0011602124477904398","0.6056308977466096","0","0","0.007305355552050563","0.007305355552050563","0","156","0.0005801062238952199","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","5,0,0,0,1","5 · 0 · 0 · 0 · 1","true","1260","0","522","0","0.0001546949930387253","0.08075078636621462","0","0","0.007305355552050563","0.007305355552050563","0","156","0.00007734749651936266","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","5,0,0,1,0","5 · 0 · 0 · 1 · 0","true","2520","0","522","0","0.0003093899860774506","0.16150157273242924","0","0","0.007305355552050563","0.007305355552050563","0","156","0.0001546949930387253","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","5,0,1,0,0","5 · 0 · 1 · 0 · 0","true","2520","0","522","0","0.0003093899860774506","0.16150157273242924","0","0","0.007305355552050563","0.007305355552050563","0","156","0.0001546949930387253","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","5,1,0,0,0","5 · 1 · 0 · 0 · 0","true","2520","0","522","0","0.0003093899860774506","0.16150157273242924","0","0","0.007305355552050563","0.007305355552050563","0","156","0.0001546949930387253","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","6,0,0,0,0","6 · 0 · 0 · 0 · 0","true","210","0","522","0","0.000025782498839787553","0.013458464394369103","0","0","0.007305355552050563","0.007305355552050563","0","156","0.000012891249419893777","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"span_bin","최댓값−최솟값","0-19","0~19","true","329460","27","522","0.05172413793103448","0.0404490574655067","21.114407996994498","1.2787476685987729","0.03578846110055254","0.07420944387714795","0.03842098277659542","11","156","0.05548093898916361","1.683996205583792e-7","1.2277380399898834e-7","0.03982640176459421","0.12184291113677503","0.08201650937218082","1242","실험 추정; 미래 우월성 미확인"
"span_bin","최댓값−최솟값","20-29","20~29","true","2045640","135","522","0.25862068965517243","0.2511510044124905","131.10082430332005","1.0297418091564297","0.2229166080722106","0.2978514946080898","0.07493488653587921","41","156","0.2569857586165017","1.2562609189129156e-7","1.2277380399898834e-7","0.20004601499719188","0.33699524735132547","0.13694923235413362","1242","실험 추정; 미래 우월성 미확인"
"span_bin","최댓값−최솟값","30-39","30~39","true","4342065","268","522","0.5134099616858238","0.5330918372608673","278.2739390501727","0.9630797656250507","0.4705915713029645","0.5560324229925744","0.0854408516896099","82","156","0.5293664314509464","1.219158237960386e-7","1.2277380399898834e-7","0.4476115428959003","0.6024380503637196","0.15482650746781923","1242","실험 추정; 미래 우월성 미확인"
"span_bin","최댓값−최솟값","40-44","40~44","true","1427895","92","522","0.17624521072796934","0.17530810086113546","91.51082864951272","1.005345502359735","0.14595754236030026","0.21126316679026116","0.06530562442996092","22","156","0.15816687094338824","1.1076925890446304e-7","1.2277380399898834e-7","0.09501114382823378","0.20429455053708973","0.10928340670885596","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","21-89|odd=0|adjacent=0","합계 21~89 / 홀수 0 / 연속쌍 0","true","2615","0","522","0","0.0003210534974573545","0.16758992567273906","0","0","0.007305355552050563","0.007305355552050563","0","156","0.00016052674872867726","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","21-89|odd=0|adjacent=1","합계 21~89 / 홀수 0 / 연속쌍 1","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","21-89|odd=0|adjacent=2","합계 21~89 / 홀수 0 / 연속쌍 2","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","21-89|odd=0|adjacent=3","합계 21~89 / 홀수 0 / 연속쌍 3","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","21-89|odd=0|adjacent=4","합계 21~89 / 홀수 0 / 연속쌍 4","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","21-89|odd=0|adjacent=5","합계 21~89 / 홀수 0 / 연속쌍 5","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","21-89|odd=1|adjacent=0","합계 21~89 / 홀수 1 / 연속쌍 0","true","12384","0","522","0","0.0015204307887234716","0.7936648717136522","0","0","0.007305355552050563","0.007305355552050563","0","156","0.0007602153943617358","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","21-89|odd=1|adjacent=1","합계 21~89 / 홀수 1 / 연속쌍 1","true","13798","2","522","0.0038314176245210726","0.0016940329475780413","0.8842851986357375","2.2617137582824762","0.0010513424945747156","0.013860868570486955","0.012809526075912238","1","156","0.004052144678917226","2.936762341583727e-7","1.2277380399898834e-7","0.0011324653171247909","0.035412864435195084","0.03428039911807029","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","21-89|odd=1|adjacent=2","합계 21~89 / 홀수 1 / 연속쌍 2","true","2873","0","522","0","0.0003527291388890935","0.1841246105001068","0","0","0.007305355552050563","0.007305355552050563","0","156","0.00017636456944454675","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","21-89|odd=1|adjacent=3","합계 21~89 / 홀수 1 / 연속쌍 3","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","21-89|odd=1|adjacent=4","합계 21~89 / 홀수 1 / 연속쌍 4","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","21-89|odd=1|adjacent=5","합계 21~89 / 홀수 1 / 연속쌍 5","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","21-89|odd=2|adjacent=0","합계 21~89 / 홀수 2 / 연속쌍 0","true","23956","0","522","0","0.002941169248599765","1.5352903477690774","0","0","0.007305355552050563","0.007305355552050563","0","156","0.0014705846242998824","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","21-89|odd=2|adjacent=1","합계 21~89 / 홀수 2 / 연속쌍 1","true","44799","1","522","0.0019157088122605363","0.005500143645350679","2.8710749828730546","0.3483015964282864","0.0003382497261719287","0.010770533582384188","0.01043228385621226","1","156","0.005955200027803545","1.32931539271045e-7","1.2277380399898834e-7","0.0011324653171247909","0.035412864435195084","0.03428039911807029","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","21-89|odd=2|adjacent=2","합계 21~89 / 홀수 2 / 연속쌍 2","true","21345","0","522","0","0.0026206068463584063","1.367956773799088","0","0","0.007305355552050563","0.007305355552050563","0","156","0.0013103034231792031","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","21-89|odd=2|adjacent=3","합계 21~89 / 홀수 2 / 연속쌍 3","true","3315","0","522","0","0.00040699516025664633","0.21245147365396938","0","0","0.007305355552050563","0.007305355552050563","0","156","0.0002034975801283232","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","21-89|odd=2|adjacent=4","합계 21~89 / 홀수 2 / 연속쌍 4","true","124","0","522","0","0.000015223951695874554","0.007946902785246518","0","0","0.007305355552050563","0.007305355552050563","0","156","0.000007611975847937277","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","21-89|odd=2|adjacent=5","합계 21~89 / 홀수 2 / 연속쌍 5","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_adjacent","합계 × 홀수 × 연속쌍","21-89|odd=3|adjacent=0","합계 21~89 / 홀수 3 / 연속쌍 0","true","35351","3","522","0.005747126436781609","0.004340176745168237","2.26557226097782","1.3241687549198724","0.001956426716828272","0.016759212104738953","0.01480278538791068","0","156","0.0021700883725841186","6.138690199949418e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
